customer_id,tenure_months,monthly_charges,num_support_tickets,late_payments_last_6m,contract_type,internet_type,payment_method,region,auto_pay,streaming_tv,online_security,partner,dependents,churn
CUST-101000,15,121.32,2,1,Month-to-month,Fiber,Mailed check,Central,1,0,0,0,0,0
CUST-101001,13,69.53,2,0,Month-to-month,DSL,Electronic check,East,0,1,1,0,0,0
CUST-101003,21,112.9,2,0,Month-to-month,DSL,Electronic check,Central,0,1,1,0,1,1
CUST-101004,8,60.62,3,0,One year,DSL,Electronic check,Central,0,0,0,1,1,1
CUST-101005,48,29.48,3,0,Month-to-month,DSL,Mailed check,South,1,1,0,0,0,0
CUST-101006,18,50.22,3,1,Two year,Fiber,Bank transfer,East,1,1,1,0,0,0
CUST-101007,6,38.08,0,2,Month-to-month,DSL,Credit card,North,1,1,1,0,0,0
CUST-101008,54,24.8,2,1,One year,DSL,Credit card,Central,1,1,1,1,1,0
CUST-101009,21,59.29,2,0,Month-to-month,Fiber,Credit card,West,1,1,0,1,1,0
CUST-101011,15,96.33,2,3,One year,DSL,Bank transfer,West,1,0,0,1,0,1
CUST-101015,4,89.24,2,0,Month-to-month,DSL,Electronic check,Central,0,0,0,0,0,0
CUST-101016,55,101.39,0,0,One year,DSL,Electronic check,East,0,0,0,1,0,0
CUST-101017,14,77.47,1,0,Two year,Fiber,Credit card,Central,1,1,1,1,0,0
CUST-101018,29,78.14,2,2,Month-to-month,DSL,Bank transfer,North,1,1,1,1,1,0
CUST-101019,33,37.65,0,0,Month-to-month,DSL,Credit card,East,1,0,0,1,0,0
CUST-101020,49,93.31,0,1,Two year,DSL,Credit card,South,1,0,1,1,1,0
CUST-101021,28,110.74,3,2,One year,DSL,Credit card,Central,1,0,0,1,0,0
CUST-101022,22,75.75,0,0,Two year,Fiber,Electronic check,East,0,0,1,0,0,0
CUST-101023,45,53.74,2,0,Month-to-month,Fiber,Credit card,West,1,0,1,1,0,0
CUST-101024,32,64.11,0,1,One year,Fiber,Credit card,North,1,0,1,1,0,0
CUST-101025,20,57.91,0,0,Month-to-month,Fiber,Credit card,West,1,1,1,1,0,1
CUST-101026,56,59.35,1,0,Two year,Fiber,Electronic check,North,0,1,0,0,0,0
CUST-101027,34,83.55,1,1,Month-to-month,Fiber,Electronic check,South,0,0,0,1,1,0
CUST-101028,8,74.71,1,2,One year,DSL,Credit card,South,1,0,1,0,1,0
CUST-101029,63,92.09,1,2,Month-to-month,Fiber,Electronic check,North,0,1,1,0,0,1
CUST-101030,15,76.9,0,1,Month-to-month,Fiber,Mailed check,East,1,1,1,0,0,0
CUST-101031,49,47.26,1,1,One year,Fiber,Mailed check,South,1,0,1,0,1,0
CUST-101032,6,55.98,1,0,Month-to-month,Fiber,Electronic check,East,0,1,0,0,0,1
CUST-101033,45,54.49,3,2,Two year,Fiber,Electronic check,West,0,0,0,0,0,0
CUST-101034,8,63.52,1,2,Month-to-month,DSL,Credit card,North,1,1,0,0,1,0
CUST-101035,27,111.07,3,1,One year,DSL,Credit card,West,1,1,1,0,0,0
CUST-101036,33,114.92,3,2,Month-to-month,Fiber,Credit card,South,1,0,1,0,0,1
CUST-101037,20,88.08,5,2,Month-to-month,DSL,Electronic check,South,0,0,1,1,0,1
CUST-101038,24,70.85,0,0,Month-to-month,Fiber,Electronic check,East,0,1,1,1,1,1
CUST-101039,10,35.32,2,2,Month-to-month,Fiber,Mailed check,West,1,1,0,0,0,0
CUST-101040,42,73.28,5,0,Month-to-month,DSL,Mailed check,West,1,1,0,1,0,0
CUST-101041,28,49.04,3,0,One year,DSL,Electronic check,North,0,1,0,1,0,1
CUST-101042,12,107.13,0,0,One year,DSL,Credit card,East,1,0,0,1,0,0
CUST-101043,29,29.45,3,0,One year,Fiber,Credit card,South,1,1,1,0,0,1
CUST-101044,30,77.23,4,1,Month-to-month,Fiber,Mailed check,South,1,0,1,1,1,0
CUST-101045,25,47.02,2,4,Month-to-month,Fiber,Mailed check,Central,1,0,1,0,1,1
CUST-101048,42,92.53,2,2,Two year,Fiber,Electronic check,East,0,0,1,0,0,0
CUST-101049,35,66.54,5,0,Month-to-month,DSL,Mailed check,South,1,1,0,0,0,0
CUST-101050,34,86.27,3,0,One year,DSL,Mailed check,West,1,0,1,0,1,0
CUST-101051,28,52.1,3,1,Month-to-month,DSL,Bank transfer,East,1,1,1,1,0,0
CUST-101052,45,73.89,2,0,Month-to-month,Fiber,Credit card,West,1,1,0,0,0,1
CUST-101053,15,92.05,2,2,Month-to-month,Fiber,Electronic check,South,0,1,1,0,0,1
CUST-101054,12,75.97,2,0,Month-to-month,Fiber,Electronic check,Central,0,1,0,0,0,1
CUST-101055,72,55.3,0,2,One year,DSL,Electronic check,West,0,0,0,0,1,0
CUST-101056,14,61.3,3,1,Two year,Fiber,Electronic check,South,0,0,0,0,0,0
CUST-101058,20,41.8,5,2,Month-to-month,DSL,Credit card,Central,1,1,1,0,1,0
CUST-101059,26,45.34,1,0,One year,Fiber,Credit card,East,1,1,0,0,1,0
CUST-101060,45,82.44,2,1,Two year,DSL,Bank transfer,North,1,0,1,1,1,0
CUST-101061,18,57.46,1,1,One year,Fiber,Mailed check,East,1,0,1,1,1,0
CUST-101063,24,100.42,5,1,One year,Fiber,Mailed check,South,1,0,0,0,1,0
CUST-101065,6,63.21,2,0,Two year,DSL,Credit card,East,1,1,0,1,1,0
CUST-101066,8,53.13,4,0,Month-to-month,DSL,Mailed check,Central,1,1,0,0,0,0
CUST-101067,53,60.86,0,0,One year,Fiber,Electronic check,South,0,0,0,0,0,1
CUST-101068,39,46.77,2,1,Month-to-month,DSL,Electronic check,East,0,1,1,1,1,0
CUST-101069,23,85.14,1,0,Month-to-month,Fiber,Electronic check,North,0,0,1,0,1,1
CUST-101070,34,70.66,2,1,Two year,DSL,Credit card,West,1,1,0,0,0,0
CUST-101071,40,91.61,0,0,One year,Fiber,Electronic check,Central,0,1,0,0,0,1
CUST-101072,14,53.38,1,2,Month-to-month,Fiber,Electronic check,West,0,1,1,1,0,1
CUST-101073,10,119.19,2,2,Two year,Fiber,Electronic check,East,0,0,1,0,0,1
CUST-101074,50,22.29,2,0,Two year,Fiber,Credit card,North,1,1,1,0,1,0
CUST-101076,35,110.07,4,1,Month-to-month,DSL,Bank transfer,Central,1,0,1,1,1,0
CUST-101077,27,79.38,0,0,Month-to-month,Fiber,Electronic check,North,0,1,0,1,0,1
CUST-101078,47,76.19,0,2,One year,DSL,Electronic check,South,0,0,1,1,0,1
CUST-101079,36,78.35,1,0,Month-to-month,Fiber,Credit card,Central,1,1,0,1,0,0
CUST-101080,34,81.71,0,1,Month-to-month,DSL,Electronic check,East,0,0,1,0,0,0
CUST-101081,11,75.19,0,0,Two year,DSL,Electronic check,North,0,1,0,0,1,1
CUST-101082,41,44.82,0,0,Two year,Fiber,Bank transfer,North,1,0,1,1,0,0
CUST-101083,32,87.64,2,1,Two year,DSL,Electronic check,East,0,1,1,1,0,1
CUST-101085,27,102.28,1,0,One year,DSL,Credit card,Central,1,0,0,1,1,0
CUST-101086,9,110.34,3,0,One year,Fiber,Mailed check,Central,1,1,1,0,0,1
CUST-101087,21,75.93,0,1,One year,Fiber,Electronic check,East,0,0,1,0,0,0
CUST-101088,72,38.54,0,1,Month-to-month,DSL,Electronic check,East,0,1,1,0,0,0
CUST-101089,10,110.54,2,0,Month-to-month,Fiber,Bank transfer,Central,1,1,0,1,1,0
CUST-101090,6,43.56,0,2,Month-to-month,DSL,Electronic check,West,0,1,0,1,0,0
CUST-101091,8,76.11,1,0,One year,Fiber,Electronic check,South,0,0,1,1,0,0
CUST-101092,21,61.84,2,2,Month-to-month,DSL,Bank transfer,West,1,1,0,1,0,1
CUST-101093,38,57.66,5,1,Month-to-month,Fiber,Bank transfer,West,1,1,1,0,0,0
CUST-101094,24,86.34,1,1,One year,Fiber,Credit card,South,1,1,0,1,0,1
CUST-101096,37,80.32,3,1,Month-to-month,DSL,Electronic check,South,0,0,0,1,0,0
CUST-101097,3,48.42,0,1,One year,DSL,Mailed check,East,1,0,1,0,0,0
CUST-101099,15,49.53,1,1,Month-to-month,Fiber,Electronic check,West,0,0,0,1,0,1
CUST-101100,49,63.22,1,2,Month-to-month,Fiber,Bank transfer,Central,1,1,0,0,0,0
CUST-101101,25,65.15,3,0,Month-to-month,Fiber,Electronic check,South,0,0,1,0,0,1
CUST-101102,26,112.26,1,0,One year,Fiber,Credit card,South,1,0,0,1,0,0
CUST-101103,7,61.77,2,0,Two year,Fiber,Credit card,West,1,1,0,1,1,0
CUST-101105,44,101.48,1,1,One year,Fiber,Credit card,Central,1,1,1,1,1,0
CUST-101106,31,78.78,5,0,Month-to-month,Fiber,Credit card,West,1,1,0,1,0,0
CUST-101107,38,64.86,3,1,Month-to-month,Fiber,Electronic check,West,0,1,1,0,0,0
CUST-101108,23,57.51,1,0,Two year,Fiber,Mailed check,West,1,1,0,0,1,0
CUST-101109,44,45.27,2,0,Month-to-month,Fiber,Bank transfer,Central,1,1,0,1,0,1
CUST-101110,7,114.51,0,0,Month-to-month,DSL,Electronic check,North,0,1,0,1,0,0
CUST-101111,20,69.24,1,1,Month-to-month,Fiber,Mailed check,East,1,1,1,0,0,0
CUST-101112,34,26.29,1,0,One year,DSL,Electronic check,North,0,1,0,1,0,0
CUST-101113,5,75.87,1,0,Two year,DSL,Credit card,East,1,1,1,0,1,0
CUST-101115,72,71.75,0,0,Month-to-month,DSL,Credit card,South,1,0,1,1,1,0
CUST-101116,25,46.36,2,1,Month-to-month,Fiber,Mailed check,Central,1,0,0,1,1,0
CUST-101117,4,44.21,5,1,One year,Fiber,Electronic check,West,0,1,0,0,0,0
CUST-101118,25,45.98,2,1,Month-to-month,Fiber,Credit card,East,1,1,1,1,1,0
CUST-101120,11,66.28,3,3,One year,DSL,Electronic check,North,0,1,1,1,1,0
CUST-101121,50,27.71,3,0,Month-to-month,Fiber,Mailed check,West,1,1,1,0,0,1
CUST-101122,15,77.22,1,0,Two year,Fiber,Bank transfer,North,1,1,0,0,0,0
CUST-101123,15,71.38,0,2,Month-to-month,DSL,Electronic check,South,0,1,1,0,0,1
CUST-101124,8,57.23,2,1,Month-to-month,DSL,Electronic check,North,0,0,0,1,0,0
CUST-101125,18,43.51,2,2,Month-to-month,DSL,Electronic check,East,0,1,1,0,1,0
CUST-101126,27,42.47,4,0,Month-to-month,DSL,Electronic check,West,0,1,1,0,0,0
CUST-101127,15,94.08,4,0,One year,DSL,Electronic check,West,0,1,0,1,0,0
CUST-101128,72,73.94,3,1,One year,DSL,Mailed check,East,1,0,1,0,1,0
CUST-101129,9,79.49,2,1,Two year,Fiber,Electronic check,Central,0,0,1,1,0,0
CUST-101130,9,73.87,2,0,Two year,Fiber,Electronic check,South,0,0,0,0,0,0
CUST-101132,72,56.76,2,0,Month-to-month,DSL,Bank transfer,North,1,0,1,0,0,1
CUST-101133,39,63.06,2,4,One year,Fiber,Electronic check,North,0,1,0,1,0,0
CUST-101134,15,95.96,3,2,Two year,DSL,Electronic check,East,0,0,0,1,0,0
CUST-101135,15,101.95,0,1,Month-to-month,Fiber,Electronic check,East,0,1,1,0,0,1
CUST-101136,9,38.67,4,0,Month-to-month,DSL,Credit card,Central,1,0,1,1,0,1
CUST-101137,17,63.0,1,0,Month-to-month,Fiber,Electronic check,North,0,1,0,0,0,0
CUST-101138,20,88.14,0,1,Month-to-month,DSL,Electronic check,South,0,1,1,0,0,0
CUST-101139,37,113.17,1,1,One year,DSL,Mailed check,Central,1,1,0,1,0,0
CUST-101140,32,110.77,0,1,Month-to-month,Fiber,Electronic check,North,0,1,0,1,1,0
CUST-101141,16,48.9,1,0,One year,Fiber,Electronic check,East,0,0,0,1,0,0
CUST-101142,61,98.6,3,0,Two year,DSL,Electronic check,North,0,1,0,1,0,0
CUST-101143,13,69.41,0,1,Two year,Fiber,Bank transfer,East,1,1,1,1,0,0
CUST-101144,6,93.07,1,0,Month-to-month,Fiber,Bank transfer,Central,1,1,0,0,1,0
CUST-101145,28,86.92,2,0,Month-to-month,DSL,Bank transfer,South,1,0,0,0,0,0
CUST-101146,47,37.66,2,0,One year,Fiber,Credit card,South,1,0,1,1,1,0
CUST-101147,22,81.2,0,2,One year,Fiber,Electronic check,East,0,0,1,0,0,0
CUST-101148,7,92.14,2,2,Month-to-month,Fiber,Credit card,West,1,1,1,0,1,1
CUST-101149,26,67.52,0,0,Two year,DSL,Bank transfer,Central,1,1,1,1,0,0
CUST-101150,28,62.09,3,0,Month-to-month,Fiber,Credit card,North,1,1,1,1,0,1
CUST-101151,31,30.28,1,0,Two year,Fiber,Bank transfer,East,1,1,1,0,0,0
CUST-101152,26,84.41,2,2,Month-to-month,Fiber,Electronic check,West,0,1,1,1,0,1
CUST-101153,52,73.01,1,0,Month-to-month,Fiber,Electronic check,North,0,0,1,0,0,0
CUST-101154,9,45.87,2,1,Month-to-month,Fiber,Mailed check,Central,1,1,1,1,1,1
CUST-101156,3,71.71,4,0,Month-to-month,Fiber,Mailed check,East,1,1,0,1,1,0
CUST-101157,7,54.59,1,2,Month-to-month,Fiber,Electronic check,Central,0,1,0,0,1,0
CUST-101158,42,68.06,3,1,Month-to-month,DSL,Electronic check,West,0,1,0,0,0,0
CUST-101159,18,26.0,2,0,One year,Fiber,Credit card,Central,1,0,1,0,0,0
CUST-101160,64,100.39,0,2,Month-to-month,Fiber,Bank transfer,West,1,0,0,1,0,0
CUST-101162,63,41.62,2,1,Two year,DSL,Electronic check,West,0,0,1,1,0,0
CUST-101163,11,18.0,4,0,Month-to-month,DSL,Bank transfer,West,1,1,0,0,0,0
CUST-101164,20,92.7,1,0,Month-to-month,Fiber,Credit card,South,1,0,1,0,0,1
CUST-101165,4,81.39,2,0,Two year,Fiber,Bank transfer,North,1,0,1,1,0,0
CUST-101166,58,73.06,2,1,Two year,Fiber,Bank transfer,West,1,1,1,1,1,0
CUST-101167,22,88.73,1,0,Month-to-month,Fiber,Mailed check,East,1,0,0,0,0,1
CUST-101168,72,88.66,0,0,One year,Fiber,Electronic check,West,0,0,1,0,0,1
CUST-101169,49,72.67,2,1,Month-to-month,DSL,Bank transfer,North,1,0,0,0,0,0
CUST-101170,19,61.9,1,0,Month-to-month,Fiber,Credit card,East,1,1,1,1,1,0
CUST-101171,12,57.99,3,0,One year,DSL,Mailed check,Central,1,1,0,1,1,0
CUST-101172,43,78.1,3,2,Month-to-month,Fiber,Mailed check,Central,1,0,0,1,0,1
CUST-101173,24,101.53,6,2,One year,Fiber,Mailed check,Central,1,0,0,1,1,0
CUST-101174,12,65.53,0,2,Month-to-month,DSL,Mailed check,South,1,1,1,1,0,0
CUST-101175,25,103.44,1,1,One year,DSL,Credit card,North,1,1,1,1,0,0
CUST-101176,3,76.96,3,2,Month-to-month,Fiber,Bank transfer,East,1,1,1,1,0,1
CUST-101177,31,77.14,3,3,Month-to-month,DSL,Electronic check,East,0,1,1,0,1,1
CUST-101178,35,125.72,0,0,Month-to-month,Fiber,Mailed check,South,1,0,0,0,0,0
CUST-101179,8,107.66,1,0,Month-to-month,Fiber,Mailed check,North,1,1,1,1,0,0
CUST-101180,53,108.29,1,0,One year,DSL,Electronic check,North,0,1,0,1,0,1
CUST-101181,45,48.86,1,3,Month-to-month,Fiber,Mailed check,South,1,0,1,1,1,0
CUST-101182,29,120.61,0,4,Month-to-month,Fiber,Credit card,West,1,1,1,0,1,1
CUST-101183,10,66.03,2,0,Month-to-month,Fiber,Bank transfer,North,1,0,0,1,0,1
CUST-101184,37,62.54,0,0,Month-to-month,Fiber,Electronic check,North,0,1,0,0,0,1
CUST-101185,17,18.0,1,0,Two year,Fiber,Bank transfer,South,1,1,1,0,0,0
CUST-101186,27,75.83,1,0,Month-to-month,Fiber,Bank transfer,Central,1,0,1,1,1,0
CUST-101188,6,77.8,7,0,Month-to-month,DSL,Bank transfer,East,1,1,1,0,0,0
CUST-101189,4,40.12,2,0,One year,Fiber,Bank transfer,North,1,1,1,1,0,0
CUST-101190,16,111.14,1,2,Month-to-month,Fiber,Credit card,North,1,0,0,1,0,0
CUST-101191,72,81.24,1,3,Month-to-month,DSL,Electronic check,Central,0,1,0,0,0,1
CUST-101192,72,122.72,1,2,Two year,Fiber,Electronic check,East,0,1,1,0,0,0
CUST-101193,30,43.45,1,1,Two year,DSL,Mailed check,North,1,1,0,1,1,0
CUST-101194,46,105.18,1,0,Two year,DSL,Electronic check,Central,0,0,1,1,1,0
CUST-101195,23,24.73,1,4,Month-to-month,Fiber,Mailed check,East,1,0,0,1,0,0
CUST-101196,25,72.99,2,2,Month-to-month,Fiber,Credit card,South,1,0,1,0,0,0
CUST-101197,20,52.84,3,0,One year,Fiber,Electronic check,East,0,0,0,1,0,1
CUST-101198,50,57.25,2,1,Month-to-month,Fiber,Mailed check,South,1,0,1,1,0,0
CUST-101199,65,55.6,3,2,One year,Fiber,Credit card,Central,1,1,0,0,0,0
CUST-101200,25,46.05,3,3,Month-to-month,DSL,Mailed check,West,1,1,1,1,0,0
CUST-101201,25,37.77,0,2,Month-to-month,Fiber,Mailed check,North,1,0,0,0,0,0
CUST-101202,21,57.38,0,0,Two year,DSL,Bank transfer,West,1,0,1,1,1,0
CUST-101203,66,70.78,2,0,One year,DSL,Electronic check,North,0,0,0,0,0,0
CUST-101204,42,95.93,1,0,Month-to-month,Fiber,Electronic check,East,0,0,1,0,0,0
CUST-101205,10,75.09,2,1,Month-to-month,Fiber,Bank transfer,West,1,0,1,0,0,1
CUST-101206,72,96.0,4,2,One year,Fiber,Mailed check,North,1,1,0,0,1,0
CUST-101208,61,57.61,0,3,Month-to-month,Fiber,Electronic check,South,0,1,0,0,0,1
CUST-101209,47,85.06,3,3,Month-to-month,DSL,Credit card,West,1,0,1,1,0,0
CUST-101210,25,76.24,3,0,One year,DSL,Electronic check,East,0,0,0,0,0,0
CUST-101211,24,47.33,4,1,Two year,DSL,Bank transfer,North,1,0,0,0,0,0
CUST-101213,10,55.25,1,0,Month-to-month,DSL,Bank transfer,South,1,0,0,1,0,0
CUST-101214,72,49.34,0,1,Month-to-month,DSL,Electronic check,Central,0,0,0,0,0,0
CUST-101215,24,79.69,0,3,Month-to-month,DSL,Electronic check,Central,0,1,0,1,0,1
CUST-101216,10,68.15,2,2,Month-to-month,DSL,Mailed check,North,1,1,1,0,0,1
CUST-101217,70,55.45,1,1,Month-to-month,DSL,Bank transfer,West,1,0,1,0,1,0
CUST-101219,34,42.32,3,2,Month-to-month,Fiber,Mailed check,West,1,0,1,1,1,1
CUST-101220,72,58.5,1,1,Month-to-month,DSL,Mailed check,East,1,0,0,1,0,1
CUST-101221,38,94.4,1,2,Month-to-month,Fiber,Electronic check,South,0,1,1,0,1,0
CUST-101222,14,73.87,2,1,Two year,DSL,Bank transfer,West,1,1,1,0,0,0
CUST-101223,38,91.01,1,0,One year,Fiber,Electronic check,South,0,0,0,0,1,0
CUST-101224,11,80.39,2,0,Month-to-month,DSL,Mailed check,Central,1,1,1,0,0,0
CUST-101225,17,53.31,1,1,Two year,DSL,Electronic check,Central,0,1,0,1,0,1
CUST-101227,46,45.76,2,2,Month-to-month,Fiber,Electronic check,West,0,1,1,0,0,0
CUST-101228,15,51.89,1,0,Two year,DSL,Mailed check,Central,1,1,0,0,0,0
CUST-101229,21,50.03,3,0,Month-to-month,DSL,Mailed check,North,1,0,0,0,0,0
CUST-101232,24,121.09,1,1,Month-to-month,DSL,Credit card,South,1,1,0,1,0,0
CUST-101233,72,49.67,1,0,One year,DSL,Electronic check,East,0,0,1,1,1,0
CUST-101234,17,106.34,0,1,Month-to-month,Fiber,Electronic check,West,0,1,0,0,0,0
CUST-101236,61,62.43,2,1,Month-to-month,Fiber,Mailed check,South,1,1,0,1,0,1
CUST-101237,36,79.37,1,3,Month-to-month,DSL,Bank transfer,South,1,0,1,0,0,0
CUST-101238,72,97.78,0,2,Month-to-month,DSL,Credit card,South,1,0,1,1,1,0
CUST-101239,59,66.59,1,0,Month-to-month,Fiber,Bank transfer,West,1,0,1,1,1,0
CUST-101240,8,64.73,2,0,Two year,Fiber,Bank transfer,South,1,1,1,0,0,0
CUST-101241,24,52.94,2,0,Month-to-month,Fiber,Electronic check,South,0,1,0,1,0,1
CUST-101242,30,18.0,3,1,Month-to-month,DSL,Electronic check,Central,0,0,0,0,0,1
CUST-101243,28,69.69,0,2,Month-to-month,Fiber,Credit card,East,1,1,0,0,0,1
CUST-101244,21,50.96,1,2,Month-to-month,Fiber,Electronic check,Central,0,0,0,1,0,0
CUST-101245,28,42.19,0,0,Month-to-month,DSL,Electronic check,West,0,0,0,0,1,1
CUST-101246,29,78.13,2,1,One year,Fiber,Credit card,Central,1,0,0,0,0,0
CUST-101247,15,33.17,2,2,Month-to-month,DSL,Credit card,North,1,1,1,1,0,0
CUST-101248,50,87.35,2,3,Two year,Fiber,Bank transfer,Central,1,1,0,1,1,0
CUST-101249,71,79.61,1,1,Two year,Fiber,Mailed check,Central,1,1,1,0,0,0
CUST-101250,40,58.4,2,1,Month-to-month,Fiber,Credit card,North,1,0,1,1,0,0
CUST-101251,32,66.48,2,1,Month-to-month,Fiber,Electronic check,South,0,0,0,0,0,0
CUST-101252,23,39.43,2,1,Month-to-month,Fiber,Mailed check,East,1,1,1,1,0,0
CUST-101253,30,86.01,3,1,One year,DSL,Electronic check,East,0,0,1,0,0,0
CUST-101254,32,72.5,1,2,Month-to-month,Fiber,Credit card,West,1,1,0,0,0,0
CUST-101255,10,74.28,1,4,Two year,Fiber,Credit card,West,1,1,1,1,0,0
CUST-101256,48,80.05,1,4,One year,Fiber,Bank transfer,South,1,1,0,0,1,0
CUST-101257,17,52.58,2,1,One year,Fiber,Electronic check,West,0,0,0,1,0,1
CUST-101259,27,90.98,1,0,Two year,Fiber,Electronic check,East,0,1,1,1,0,0
CUST-101261,40,55.15,1,0,Month-to-month,Fiber,Electronic check,West,0,1,1,0,0,1
CUST-101262,8,77.82,3,0,Month-to-month,Fiber,Electronic check,Central,0,1,1,0,0,1
CUST-101263,59,98.19,3,0,Two year,Fiber,Bank transfer,Central,1,1,0,0,0,0
CUST-101264,13,95.33,2,1,Month-to-month,Fiber,Mailed check,North,1,0,0,1,0,1
CUST-101265,17,54.45,0,0,One year,DSL,Credit card,Central,1,0,0,1,0,0
CUST-101266,18,32.27,0,0,Month-to-month,Fiber,Electronic check,North,0,1,1,1,0,0
CUST-101267,5,36.39,2,0,Two year,Fiber,Credit card,Central,1,0,1,1,1,0
CUST-101268,28,60.52,0,0,Month-to-month,DSL,Electronic check,Central,0,0,0,0,0,0
CUST-101269,51,103.1,1,0,Month-to-month,DSL,Electronic check,South,0,0,1,0,1,0
CUST-101272,24,53.19,2,0,Month-to-month,DSL,Bank transfer,South,1,0,1,0,0,0
CUST-101273,41,55.24,1,1,One year,DSL,Electronic check,East,0,1,1,0,0,0
CUST-101274,22,67.73,1,0,Month-to-month,DSL,Electronic check,North,0,0,0,0,0,1
CUST-101275,54,37.28,3,1,Month-to-month,Fiber,Bank transfer,North,1,1,1,0,0,1
CUST-101276,23,94.02,2,1,Month-to-month,DSL,Electronic check,East,0,0,0,1,0,1
CUST-101277,11,64.52,1,1,Month-to-month,Fiber,Bank transfer,West,1,0,0,0,0,0
CUST-101278,29,127.5,1,0,Two year,DSL,Bank transfer,South,1,1,0,1,0,0
CUST-101280,28,106.16,2,0,Month-to-month,Fiber,Credit card,North,1,0,1,0,0,0
CUST-101281,32,101.39,1,1,Month-to-month,DSL,Electronic check,South,0,1,0,0,0,1
CUST-101283,31,58.52,1,2,One year,Fiber,Electronic check,South,0,0,1,1,0,1
CUST-101284,20,45.89,1,2,Two year,DSL,Credit card,South,1,1,0,1,0,0
CUST-101287,7,68.5,1,0,Month-to-month,Fiber,Credit card,South,1,0,1,1,1,0
CUST-101288,67,29.54,3,2,Month-to-month,Fiber,Electronic check,West,0,1,0,1,0,0
CUST-101289,19,123.04,0,2,Month-to-month,DSL,Credit card,West,1,1,0,1,0,0
CUST-101290,32,61.77,2,0,Month-to-month,Fiber,Bank transfer,West,1,1,1,0,0,1
CUST-101291,21,69.57,1,0,One year,Fiber,Credit card,East,1,0,0,1,1,0
CUST-101292,68,52.97,3,1,Month-to-month,Fiber,Credit card,Central,1,1,1,0,1,0
CUST-101293,13,61.59,1,0,Month-to-month,Fiber,Credit card,South,1,1,1,0,0,0
CUST-101294,26,59.41,4,0,Month-to-month,DSL,Electronic check,Central,0,1,1,1,1,0
CUST-101295,16,67.93,1,0,Month-to-month,DSL,Credit card,South,1,0,0,0,0,1
CUST-101296,48,67.65,4,1,Month-to-month,DSL,Credit card,North,1,1,1,0,1,0
CUST-101297,32,87.32,4,0,Month-to-month,DSL,Bank transfer,Central,1,0,0,0,0,1
CUST-101298,25,73.45,3,0,One year,Fiber,Electronic check,Central,0,1,0,0,0,1
CUST-101299,8,84.9,0,0,Month-to-month,Fiber,Credit card,North,1,0,1,1,0,0
CUST-101300,72,67.76,3,0,Month-to-month,Fiber,Electronic check,East,0,0,0,0,0,1
CUST-101301,22,73.55,0,0,Month-to-month,Fiber,Mailed check,East,1,0,0,0,1,0
CUST-101302,11,62.21,4,1,One year,Fiber,Mailed check,South,1,0,1,1,0,0
CUST-101303,5,92.07,1,0,Month-to-month,Fiber,Electronic check,East,0,1,0,0,0,1
CUST-101304,7,75.74,3,2,Two year,Fiber,Bank transfer,West,1,1,0,0,0,0
CUST-101305,25,64.21,1,1,Two year,Fiber,Electronic check,East,0,1,0,0,1,0
CUST-101306,49,63.49,0,0,One year,DSL,Bank transfer,East,1,1,0,0,1,0
CUST-101307,30,65.38,3,0,One year,DSL,Credit card,Central,1,0,1,0,0,0
CUST-101309,25,66.65,1,4,Two year,DSL,Bank transfer,West,1,0,0,0,0,1
CUST-101310,59,54.59,1,1,Month-to-month,DSL,Electronic check,South,0,1,0,1,0,0
CUST-101311,19,86.36,0,1,Two year,Fiber,Credit card,Central,1,0,0,1,1,0
CUST-101312,30,87.87,1,2,Month-to-month,DSL,Credit card,South,1,0,0,0,1,1
CUST-101313,19,110.81,1,0,Month-to-month,Fiber,Electronic check,Central,0,0,0,0,1,1
CUST-101314,35,53.51,3,1,Month-to-month,Fiber,Bank transfer,West,1,1,1,0,0,0
CUST-101315,12,83.99,4,1,One year,Fiber,Mailed check,South,1,0,0,0,1,1
CUST-101317,9,87.9,2,0,Month-to-month,Fiber,Bank transfer,South,1,1,0,0,1,0
CUST-101318,17,33.04,3,2,One year,DSL,Mailed check,South,1,0,0,0,0,0
CUST-101319,23,44.38,2,0,Two year,DSL,Bank transfer,South,1,0,0,0,0,0
CUST-101320,17,75.97,1,0,Month-to-month,DSL,Electronic check,West,0,1,0,0,1,0
CUST-101321,17,53.08,1,1,Month-to-month,DSL,Mailed check,South,1,1,1,1,0,1
CUST-101322,49,49.8,1,1,Month-to-month,DSL,Credit card,East,1,1,1,0,0,0
CUST-101323,10,56.36,1,0,One year,Fiber,Electronic check,East,0,1,1,1,0,0
CUST-101324,25,85.51,1,2,Month-to-month,DSL,Bank transfer,North,1,0,0,1,0,0
CUST-101325,6,45.61,3,0,Two year,DSL,Electronic check,South,0,0,0,0,1,0
CUST-101326,40,66.7,3,0,Month-to-month,Fiber,Credit card,South,1,1,1,1,1,0
CUST-101327,29,58.91,3,0,Month-to-month,Fiber,Bank transfer,South,1,0,1,0,1,1
CUST-101329,10,88.35,3,1,Month-to-month,DSL,Electronic check,South,0,1,0,0,1,1
CUST-101330,70,23.95,1,0,One year,Fiber,Mailed check,East,1,0,0,0,0,0
CUST-101331,11,93.08,2,1,Month-to-month,DSL,Credit card,West,1,0,0,1,0,1
CUST-101332,18,53.34,1,2,Month-to-month,Fiber,Mailed check,West,1,1,1,1,0,1
